,id,proj_name,proj_sector,state,district,outlay,spent,mode,year,cin,company_name
4428,22,Health Care,Health Care,PAN India,NEC/ Not mentioned,"1,300,000.00","700,000.00",Other Implementing Agency,2014-15,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4429,23,Health Care,Health Care,Maharashtra,Mumbai City,"300,000.00","300,000.00",Other Implementing Agency,2014-15,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4430,24,multiple sector,NEC/ Not Mentioned,Maharashtra,NEC/ Not mentioned,"100,000.00","100,000.00",Other Implementing Agency,2014-15,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4431,25,Others,NEC/ Not Mentioned,PAN India,NEC/ Not mentioned,"1,700,000.00","1,700,000.00",Other Implementing Agency,2014-15,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4432,26,Education & Health Care,NEC/ Not Mentioned,Haryana,Gurugram,"5,000,000.00",0,Other Implementing Agency,2014-15,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4433,27,Education & Health Care,NEC/ Not Mentioned,Maharashtra,Mumbai City,"10,000,000.00",0,Other Implementing Agency,2014-15,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4434,28,Education & Livelihood Enhancement projects,NEC/ Not Mentioned,Maharashtra,NEC/ Not mentioned,"500,000.00",0,Other Implementing Agency,2014-15,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4435,1,Training to promote nationallyrecognised sports - various initiativesfor upliftment of sports implementedthrough JSW FOUNDATION,Training To Promote Sports,Karnataka,Bellary,"2,500,000.00","1,000,000.00",NEC/ Not Mentioned,2015-16,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4436,2,Environmental sustainability,Environmental Sustainability,Gujarat,NEC/ Not mentioned,"7,000,000.00","1,300,000.00",NEC/ Not Mentioned,2015-16,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4437,3,Health care,Health Care,Maharashtra,Mumbai City,"400,000.00","400,000.00",NEC/ Not Mentioned,2015-16,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4438,4,Health care,Health Care,PAN India,NEC/ Not mentioned,"10,000,000.00",0,NEC/ Not Mentioned,2015-16,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4439,5,Education,Education,Karnataka,Bangalore Rural,"1,400,000.00",0,NEC/ Not Mentioned,2015-16,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4440,6,Education and Livelihood enhancement projects,Education,Maharashtra,Mumbai City,"96,400,000.00","93,200,000.00",NEC/ Not Mentioned,2015-16,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4441,7,Education,Education,PAN India,NEC/ Not mentioned,"400,000.00","400,000.00",NEC/ Not Mentioned,2015-16,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4442,8,Education,Education,Gujarat,NEC/ Not mentioned,"10,000,000.00","10,000,000.00",NEC/ Not Mentioned,2015-16,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4443,9,Education,Education,Gujarat,NEC/ Not mentioned,"4,200,000.00",0,NEC/ Not Mentioned,2015-16,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4444,10,Education,Education,Maharashtra,NEC/ Not mentioned,"10,000,000.00",0,NEC/ Not Mentioned,2015-16,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4445,11,Education & Socio-economic inequalities,Nec/ Not Mentioned,Tamil Nadu,Chennai,"2,500,000.00","2,500,000.00",NEC/ Not Mentioned,2015-16,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4446,12,"Healthcare & sanitation , Swach Bharat Kosh",Nec/ Not Mentioned,Tamil Nadu,Coimbatore,"1,200,000.00","400,000.00",NEC/ Not Mentioned,2015-16,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4447,13,"Flood relief operation - extended flood relief and rehabilitation efforts through THE BANYAN for the repairs at their Clustered Group Home - affected by the floods, housing support - new buildings and repairs in communities affected by the floods in Thiruporur block",Nec/ Not Mentioned,Tamil Nadu,Kanchipuram,"5,000,000.00",0,NEC/ Not Mentioned,2015-16,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4448,14,Education & Socio-economic inequalities,Nec/ Not Mentioned,Maharashtra,Mumbai City,"400,000.00","400,000.00",NEC/ Not Mentioned,2015-16,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4449,15,"Education, Healthcare, Poverty, hunger & Malnutrition",Nec/ Not Mentioned,Maharashtra,Mumbai City,"200,000.00","200,000.00",NEC/ Not Mentioned,2015-16,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4450,16,"GiveIndia - GiveIndia is an onlinedonation platform and aims to channeland provide resources to crediblenon-governmental organisationsacross India. As a web portal, it helpsraise funds and contributions fromindividuals across India and the worldand then disburses these donations tocredible Indian NGOs.",Nec/ Not Mentioned,Maharashtra,Mumbai City,0,0,NEC/ Not Mentioned,2015-16,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4451,17,Education & Healthcare,Nec/ Not Mentioned,Maharashtra,Mumbai City,"500,000.00",0,NEC/ Not Mentioned,2015-16,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4452,18,Education and Livelihood enhancement projects,Nec/ Not Mentioned,Maharashtra,Mumbai City,"400,000.00",0,NEC/ Not Mentioned,2015-16,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4453,19,Education and Livelihood enhancement projects,Nec/ Not Mentioned,Maharashtra,Mumbai City,"7,000,000.00",0,NEC/ Not Mentioned,2015-16,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4454,20,Education & Healthcare,Nec/ Not Mentioned,PAN India,NEC/ Not mentioned,"1,400,000.00","800,000.00",NEC/ Not Mentioned,2015-16,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4455,21,Education and rural development,Nec/ Not Mentioned,Gujarat,NEC/ Not mentioned,"1,000,000.00",0,NEC/ Not Mentioned,2015-16,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4456,22,"Drought mitigation programme through Natural Resource Management with community participation - implemented through DILASA SANSTHA - The organisation focuses on creating infrastructure to create sustaining livelihoods for marginalised communities like small and marginalised farmers, landless andwomen",Nec/ Not Mentioned,Maharashtra,NEC/ Not mentioned,"1,000,000.00","200,000.00",NEC/ Not Mentioned,2015-16,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4457,23,Education & Socio-economic inequalities,Nec/ Not Mentioned,Rajasthan,NEC/ Not mentioned,"1,000,000.00",0,NEC/ Not Mentioned,2015-16,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4458,24,"Construction of two new houses for families in need - providing homes to low-income, marginalised families across India implemented through HABITAT FOR HUMANITY INDIA TRUST",Nec/ Not Mentioned,Maharashtra,Raigad,"200,000.00","200,000.00",NEC/ Not Mentioned,2015-16,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4459,1,Promoting education and Livelihood programmes Implemented through Kotak Education Foundation (KEF),Livelihood Enhancement Projects,Maharashtra,NEC/ Not mentioned,"130,300,000.00","97,800,000.00",Other Implementing Agency,2016-17,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4460,2,Promoting education - Supported six fellows through Teach to Lead (Project Teach for India),Education,Tamil Nadu,Chennai,"2,100,000.00","2,000,000.00",Other Implementing Agency,2016-17,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4461,3,Promoting education - Pan-India book collection and distribution to the underprivileged students through Ratnanidhi Charitable Trust,Education,Maharashtra,NEC/ Not mentioned,"100,000.00","100,000.00",Other Implementing Agency,2016-17,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4462,4,Promoting education - Scholarships provided for higher education to 19 meritorious students from an weak economic background through Samvedana,Education,Gujarat,Ahmedabad,"500,000.00","500,000.00",Other Implementing Agency,2016-17,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4463,5,Promoting education - Supported education of cancer affected children from the underserved segment through Dhanwantari Medical Trust.,Health care,Delhi,NEC/ Not mentioned,"1,500,000.00","1,000,000.00",Other Implementing Agency,2016-17,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4464,6,Promoting education - Provided educational support and remedial education of girls from  Stree Adhyapan Mandir College through Sabarmati Harijan Ashram Trust,Health care,Gujarat,Ahmedabad,"1,500,000.00","1,500,000.00",Other Implementing Agency,2016-17,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4465,7,Promoting Education - College Preparatory programme for the students with hearing disabilities through DEEDS,Health care,Haryana,Faridabad,"1,000,000.00","1,000,000.00",Other Implementing Agency,2016-17,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4466,8,Promoting Education - Provided support for establishing a tuition centre to support education of underprivileged through Samarpan Foundation,Education,Goa,North Goa,"100,000.00","100,000.00",Other Implementing Agency,2016-17,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4467,9,Promoting Education - Provided food delivery van for mid-day meal programme through The Akshaya Patra Foundation,Health care,Andhra Pradesh,Guntur,"1,600,000.00","1,600,000.00",Other Implementing Agency,2016-17,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4468,10,Enhancing Livelihood - Supported livelihood enhancement programme for small and marginal tribal farmers through agriculture development by high value vegetable cultivation under trellis and water resources through N M Sadguru Water and Development Foundat,Livelihood Enhancement Projects,Gujarat,Ahmedabad,"6,500,000.00","6,500,000.00",Other Implementing Agency,2016-17,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4469,11,Healthcare - Provided to leukemia affected childred through Cancer Patients Aid Association (CPAA),Health care,Maharashtra,NEC/ Not mentioned,"300,000.00","300,000.00",Other Implementing Agency,2016-17,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4470,12,Promoting education  for children with autism/other developmental disabilities and their families through SOPAN,Education,Maharashtra,NEC/ Not mentioned,"300,000.00","300,000.00",Other Implementing Agency,2016-17,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4471,13,"Healthcare and special education -  Provided psychiatric and counseling services to children with developmental disabilities provided through Indian Council For Mental Health (ICMH). ICMH also conducts Occupationl therapists, Speech therapists, Yoga, Colo",NEC/ Not Mentioned,Maharashtra,NEC/ Not mentioned,"300,000.00","100,000.00",Other Implementing Agency,2016-17,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4472,14,,NEC/ Not Mentioned,NEC/ Not mentioned,NEC/ Not mentioned,0,0,NEC/ Not Mentioned,2016-17,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4473,15,,NEC/ Not Mentioned,NEC/ Not mentioned,NEC/ Not mentioned,0,0,NEC/ Not Mentioned,2016-17,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4474,16,,NEC/ Not Mentioned,NEC/ Not mentioned,NEC/ Not mentioned,0,0,NEC/ Not Mentioned,2016-17,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4475,17,,NEC/ Not Mentioned,NEC/ Not mentioned,NEC/ Not mentioned,0,0,NEC/ Not Mentioned,2016-17,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4476,18,,NEC/ Not Mentioned,NEC/ Not mentioned,NEC/ Not mentioned,0,0,NEC/ Not Mentioned,2016-17,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4477,19,,NEC/ Not Mentioned,NEC/ Not mentioned,NEC/ Not mentioned,0,0,NEC/ Not Mentioned,2016-17,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4478,20,,NEC/ Not Mentioned,NEC/ Not mentioned,NEC/ Not mentioned,0,0,NEC/ Not Mentioned,2016-17,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4479,21,,NEC/ Not Mentioned,NEC/ Not mentioned,NEC/ Not mentioned,0,0,NEC/ Not Mentioned,2016-17,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4480,22,,NEC/ Not Mentioned,NEC/ Not mentioned,NEC/ Not mentioned,0,0,NEC/ Not Mentioned,2016-17,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4481,23,Promoting education for  differently abled implemented through Action For Ability Development And Inclusion  (AADI),Education,Delhi,New Delhi,"400,000.00","400,000.00",Other Implementing Agency,2016-17,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4482,24,,NEC/ Not Mentioned,NEC/ Not mentioned,NEC/ Not mentioned,0,0,NEC/ Not Mentioned,2016-17,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4483,25,,NEC/ Not Mentioned,NEC/ Not mentioned,NEC/ Not mentioned,0,0,NEC/ Not Mentioned,2016-17,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4484,26,,NEC/ Not Mentioned,NEC/ Not mentioned,NEC/ Not mentioned,0,0,NEC/ Not Mentioned,2016-17,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4485,27,,NEC/ Not Mentioned,NEC/ Not mentioned,NEC/ Not mentioned,0,0,NEC/ Not Mentioned,2016-17,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4486,28,,NEC/ Not Mentioned,NEC/ Not mentioned,NEC/ Not mentioned,0,0,NEC/ Not Mentioned,2016-17,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4487,29,,NEC/ Not Mentioned,NEC/ Not mentioned,NEC/ Not mentioned,0,0,NEC/ Not Mentioned,2016-17,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4488,30,"Promoting Education - Provided food, medical aid, educational aid through Shri Mahesh Shah Charitable Trust",Education,Maharashtra,NEC/ Not mentioned,"1,000,000.00","800,000.00",Other Implementing Agency,2016-17,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4489,31,Promoting education - Provided pre-school education (Balwadi) of the economically backward children through National Society for Clean Cities India (NSCI),Education,Maharashtra,NEC/ Not mentioned,"200,000.00","200,000.00",Other Implementing Agency,2016-17,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4490,32,Promoting education for  primary education of underprivileged girls through IIMPACT,Education,Jharkhand,Pakur,"2,000,000.00","100,000.00",Other Implementing Agency,2016-17,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4491,33,Promoting education - Established a teacher development model for quality education through Information Technology integration through IT For Change,Education,Telangana,Hyderabad,"2,000,000.00","500,000.00",Other Implementing Agency,2016-17,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4492,34,Promoting education using sports (football) training  to instill the value of education at two schools in the underserved segment through Oscar Foundation,Education,Maharashtra,NEC/ Not mentioned,"600,000.00","300,000.00",Other Implementing Agency,2016-17,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4493,35,Promoting education - Provided a school bus to Purkal Youth Development Society for ferrying children to school and back home for the underprivileged segment,Education,Uttarakhand,Dehradun,"2,000,000.00","1,900,000.00",Other Implementing Agency,2016-17,L65110MH1985PLC038137,KOTAK MAHINDRA BANK LTD.
4494,1,Heathcare and Education,Health Care,Gujarat,Ahmedabad,"91,000,000.00","91,000,000.00",Other Implementing Agency,2014-15,L24230GJ1995PLC025878,CADILA HEALTHCARE LTD.
4495,2,Heathcare,Health Care,Gujarat,Ahmedabad,"14,100,000.00","14,100,000.00",Other Implementing Agency,2014-15,L24230GJ1995PLC025878,CADILA HEALTHCARE LTD.
4496,3,Heathcare and Education,Health Care,Gujarat,Bharuch,"2,500,000.00","2,500,000.00",Other Implementing Agency,2014-15,L24230GJ1995PLC025878,CADILA HEALTHCARE LTD.
4497,4,Rural Community Development Project,Health Care,Gujarat,Vadodara,"600,000.00","600,000.00",Directly,2014-15,L24230GJ1995PLC025878,CADILA HEALTHCARE LTD.
4498,1,SWACHHTA ABHIYAN,Swachh Bharat Kosh,Gujarat,NEC/ Not mentioned,0,0,Other Implementing Agency,2015-16,L24230GJ1995PLC025878,CADILA HEALTHCARE LTD.
4499,2,HEALTHCARE,Health Care,Gujarat,Ahmedabad,"50,100,000.00","50,100,000.00",Other Implementing Agency,2015-16,L24230GJ1995PLC025878,CADILA HEALTHCARE LTD.
4500,3,HEALTHCARE,Health Care,Gujarat,Ahmedabad,"46,600,000.00","46,600,000.00",Other Implementing Agency,2015-16,L24230GJ1995PLC025878,CADILA HEALTHCARE LTD.
4501,4,HEALTHCARE,Health Care,Gujarat,Ahmedabad,"41,700,000.00","41,700,000.00",Other Implementing Agency,2015-16,L24230GJ1995PLC025878,CADILA HEALTHCARE LTD.
4502,5,HEALTHCARE,Health Care,Gujarat,Ahmedabad,"6,200,000.00","6,200,000.00",Other Implementing Agency,2015-16,L24230GJ1995PLC025878,CADILA HEALTHCARE LTD.
4503,6,HEALTHCARE,Health Care,Uttar Pradesh,Allahabad,"20,000,000.00","20,000,000.00",Other Implementing Agency,2015-16,L24230GJ1995PLC025878,CADILA HEALTHCARE LTD.
4504,1,Contribution towards special education for the differently abled people,Education,Gujarat,NEC/ Not mentioned,"200,000.00","200,000.00",Other Implementing Agency,2016-17,L24230GJ1995PLC025878,CADILA HEALTHCARE LTD.
4505,2,Contribution   towards   subsidized   food   and other consumables at the Cancer Hospitals,Health care,Gujarat,AHMEDABAD,"57,000,000.00","57,000,000.00",Other Implementing Agency,2016-17,L24230GJ1995PLC025878,CADILA HEALTHCARE LTD.
4506,3,Contribution towards free / concessional rate medicines and other services to the poor patients for their treatment at the Cancer,Health care,Gujarat,NEC/ Not mentioned,"200,000.00","200,000.00",Other Implementing Agency,2016-17,L24230GJ1995PLC025878,CADILA HEALTHCARE LTD.
4507,4,Promotion of Education,Education,Gujarat,AHMEDABAD,"1,000,000.00","1,000,000.00",Other Implementing Agency,2016-17,L24230GJ1995PLC025878,CADILA HEALTHCARE LTD.
4508,5,Contribution  towards  creating  infrastructure and renovation at two Cancer Hospitals,Health care,Gujarat,AHMEDABAD,"71,100,000.00","71,100,000.00",Other Implementing Agency,2016-17,L24230GJ1995PLC025878,CADILA HEALTHCARE LTD.
4509,6,Contribution towards free / concessional rate medicines and other services to the poor patients for their treatment at the Cancer,Health care,Gujarat,AHMEDABAD,"23,000,000.00","23,000,000.00",Other Implementing Agency,2016-17,L24230GJ1995PLC025878,CADILA HEALTHCARE LTD.
4510,7,NEC/ Not mentioned,Health care,Gujarat,AHMEDABAD,"139,300,000.00","139,300,000.00",Other Implementing Agency,2016-17,L24230GJ1995PLC025878,CADILA HEALTHCARE LTD.
4511,8,"Contribution for various socio-medical services for poor, downtrodden and needy people",Health care,Gujarat,NEC/ Not mentioned,0,0,Other Implementing Agency,2016-17,L24230GJ1995PLC025878,CADILA HEALTHCARE LTD.
4512,1,Heathcare and Education,Health Care,Gujarat,Ahmedabad,"91,000,000.00","91,000,000.00",Other Implementing Agency,2014-15,L24230GJ1995PLC025878,CADILA HEALTHCARE LTD.
4513,2,Heathcare,Health Care,Gujarat,Ahmedabad,"14,100,000.00","14,100,000.00",Other Implementing Agency,2014-15,L24230GJ1995PLC025878,CADILA HEALTHCARE LTD.
4514,3,Heathcare and Education,Health Care,Gujarat,Bharuch,"2,500,000.00","2,500,000.00",Other Implementing Agency,2014-15,L24230GJ1995PLC025878,CADILA HEALTHCARE LTD.
4515,4,Rural Community Development Project,Health Care,Gujarat,Vadodara,"600,000.00","600,000.00",Directly,2014-15,L24230GJ1995PLC025878,CADILA HEALTHCARE LTD.
4516,1,SWACHHTA ABHIYAN,Swachh Bharat Kosh,Gujarat,NEC/ Not mentioned,0,0,Other Implementing Agency,2015-16,L24230GJ1995PLC025878,CADILA HEALTHCARE LTD.
4517,2,HEALTHCARE,Health Care,Gujarat,Ahmedabad,"50,100,000.00","50,100,000.00",Other Implementing Agency,2015-16,L24230GJ1995PLC025878,CADILA HEALTHCARE LTD.
4518,3,HEALTHCARE,Health Care,Gujarat,Ahmedabad,"46,600,000.00","46,600,000.00",Other Implementing Agency,2015-16,L24230GJ1995PLC025878,CADILA HEALTHCARE LTD.
4519,4,HEALTHCARE,Health Care,Gujarat,Ahmedabad,"41,700,000.00","41,700,000.00",Other Implementing Agency,2015-16,L24230GJ1995PLC025878,CADILA HEALTHCARE LTD.
4520,5,HEALTHCARE,Health Care,Gujarat,Ahmedabad,"6,200,000.00","6,200,000.00",Other Implementing Agency,2015-16,L24230GJ1995PLC025878,CADILA HEALTHCARE LTD.
4521,6,HEALTHCARE,Health Care,Uttar Pradesh,Allahabad,"20,000,000.00","20,000,000.00",Other Implementing Agency,2015-16,L24230GJ1995PLC025878,CADILA HEALTHCARE LTD.
4522,1,Contribution towards special education for the differently abled people,Education,Gujarat,NEC/ Not mentioned,"200,000.00","200,000.00",Other Implementing Agency,2016-17,L24230GJ1995PLC025878,CADILA HEALTHCARE LTD.
4523,2,Contribution   towards   subsidized   food   and other consumables at the Cancer Hospitals,Health care,Gujarat,AHMEDABAD,"57,000,000.00","57,000,000.00",Other Implementing Agency,2016-17,L24230GJ1995PLC025878,CADILA HEALTHCARE LTD.
4524,3,Contribution towards free / concessional rate medicines and other services to the poor patients for their treatment at the Cancer,Health care,Gujarat,NEC/ Not mentioned,"200,000.00","200,000.00",Other Implementing Agency,2016-17,L24230GJ1995PLC025878,CADILA HEALTHCARE LTD.
4525,4,Promotion of Education,Education,Gujarat,AHMEDABAD,"1,000,000.00","1,000,000.00",Other Implementing Agency,2016-17,L24230GJ1995PLC025878,CADILA HEALTHCARE LTD.
4526,5,Contribution  towards  creating  infrastructure and renovation at two Cancer Hospitals,Health care,Gujarat,AHMEDABAD,"71,100,000.00","71,100,000.00",Other Implementing Agency,2016-17,L24230GJ1995PLC025878,CADILA HEALTHCARE LTD.
4527,6,Contribution towards free / concessional rate medicines and other services to the poor patients for their treatment at the Cancer,Health care,Gujarat,AHMEDABAD,"23,000,000.00","23,000,000.00",Other Implementing Agency,2016-17,L24230GJ1995PLC025878,CADILA HEALTHCARE LTD.
4528,7,NEC/ Not mentioned,Health care,Gujarat,AHMEDABAD,"139,300,000.00","139,300,000.00",Other Implementing Agency,2016-17,L24230GJ1995PLC025878,CADILA HEALTHCARE LTD.
4529,8,"Contribution for various socio-medical services for poor, downtrodden and needy people",Health care,Gujarat,NEC/ Not mentioned,0,0,Other Implementing Agency,2016-17,L24230GJ1995PLC025878,CADILA HEALTHCARE LTD.
4530,1,Awareness about anti exploitation of child labour,Socio-Economic Inequalities,Maharashtra,NEC/ Not mentioned,0,0,Other Implementing Agency,2014-15,U17110MH1986PLC039177,PEE VEE TEXTILES LTD.
4531,2,Distribution of Preventive Medicines,Health Care,Maharashtra,NEC/ Not mentioned,0,0,Other Implementing Agency,2014-15,U17110MH1986PLC039177,PEE VEE TEXTILES LTD.
4532,1,CONTRIBUTION FOR WATER AWARENESS,Conservation Of Natural Resources,Maharashtra,NEC/ Not mentioned,0,0,Other Implementing Agency,2015-16,U17110MH1986PLC039177,PEE VEE TEXTILES LTD.
4533,2,CONTRIBUTION FOR COMPUTER EQUIMPENTS AND ACCE.,Education,Maharashtra,NEC/ Not mentioned,"600,000.00","600,000.00",Other Implementing Agency,2015-16,U17110MH1986PLC039177,PEE VEE TEXTILES LTD.
4534,3,CONTRIBUTION FOR GIRLS HOSTEL,Education,Maharashtra,NEC/ Not mentioned,"600,000.00","600,000.00",By Trust/ Societies/ Section 8 Company set up by Central or State Governement or entities established under Special act of Parliament/ State legislature,2015-16,U17110MH1986PLC039177,PEE VEE TEXTILES LTD.
4535,4,CONTRIBUTION FOR SAMSUNG TABLET,Education,Maharashtra,NEC/ Not mentioned,"200,000.00","200,000.00",Other Implementing Agency,2015-16,U17110MH1986PLC039177,PEE VEE TEXTILES LTD.
4536,5,CONTRIBUTION FOR E-LEARNING,Education,Maharashtra,NEC/ Not mentioned,"100,000.00","100,000.00",Other Implementing Agency,2015-16,U17110MH1986PLC039177,PEE VEE TEXTILES LTD.
4537,6,RULAR SCIENCE SENTER,Education,Maharashtra,NEC/ Not mentioned,"100,000.00","100,000.00",Other Implementing Agency,2015-16,U17110MH1986PLC039177,PEE VEE TEXTILES LTD.
4538,7,SOCIAL AWARENESS ON ROAD SAFETY,Special Education,Maharashtra,NEC/ Not mentioned,0,0,Other Implementing Agency,2015-16,U17110MH1986PLC039177,PEE VEE TEXTILES LTD.
4539,8,LIFE SAVING VENTILATOR AND SOLAR,Health Care,Maharashtra,Amravati,"1,100,000.00","1,100,000.00",Other Implementing Agency,2015-16,U17110MH1986PLC039177,PEE VEE TEXTILES LTD.
4540,9,"CONSTRUCTION OF TOILET, URINAL",Health Care,Maharashtra,NEC/ Not mentioned,"500,000.00","500,000.00",Other Implementing Agency,2015-16,U17110MH1986PLC039177,PEE VEE TEXTILES LTD.
4541,10,"CONTRIBUTION FOR CONSTRUCTION OF TOILET, URINAL",Health Care,Maharashtra,NEC/ Not mentioned,"400,000.00","400,000.00",Other Implementing Agency,2015-16,U17110MH1986PLC039177,PEE VEE TEXTILES LTD.
4542,11,CONTRIBUTION FOR WATER COOLER,Health Care,Maharashtra,NEC/ Not mentioned,"100,000.00","100,000.00",Other Implementing Agency,2015-16,U17110MH1986PLC039177,PEE VEE TEXTILES LTD.
4543,12,CONTRIBUTION FOR MEDICAL CHECKUP,Health Care,Maharashtra,NEC/ Not mentioned,0,0,Other Implementing Agency,2015-16,U17110MH1986PLC039177,PEE VEE TEXTILES LTD.
4544,13,AWARENESS PROGRAM ABOUT CLEANESS AND HYGIENE,Health Care,Maharashtra,NEC/ Not mentioned,0,0,Directly,2015-16,U17110MH1986PLC039177,PEE VEE TEXTILES LTD.
4545,14,CONSTRUCTION FOR WOMEN ENPOWERMENT,Women Empowerment,Maharashtra,NEC/ Not mentioned,0,0,Other Implementing Agency,2015-16,U17110MH1986PLC039177,PEE VEE TEXTILES LTD.
4546,1,Contribution for Rural Sports and Protecting art & Culture,Art And Culture,Maharashtra,Wardha,0,0,Other Implementing Agency,2016-17,U17110MH1986PLC039177,PEE VEE TEXTILES LTD.
4547,2,Contribution for Renovation of School Building,Education,Maharashtra,Wardha,"100,000.00","100,000.00",Other Implementing Agency,2016-17,U17110MH1986PLC039177,PEE VEE TEXTILES LTD.
4548,3,Contribution for Health Check up and Diagnosis Camp,Health Care,Maharashtra,Wardha,0,0,Other Implementing Agency,2016-17,U17110MH1986PLC039177,PEE VEE TEXTILES LTD.
4549,4,Contribution for Renovation of Hospital,Health Care,Maharashtra,Wardha,"500,000.00","500,000.00",Other Implementing Agency,2016-17,U17110MH1986PLC039177,PEE VEE TEXTILES LTD.
4550,5,Contribution for Health Check up Camp,Health Care,Maharashtra,Wardha,0,0,Other Implementing Agency,2016-17,U17110MH1986PLC039177,PEE VEE TEXTILES LTD.
4551,6,Contribution for Construction of Kitchen Platforms,Livelihood Enhancement Projects,Maharashtra,Wardha,"200,000.00","200,000.00",Directly,2016-17,U17110MH1986PLC039177,PEE VEE TEXTILES LTD.
4552,7,Providing Hand Sewing Machines,Livelihood Enhancement Projects,Maharashtra,Wardha,"200,000.00","200,000.00",Other Implementing Agency,2016-17,U17110MH1986PLC039177,PEE VEE TEXTILES LTD.
4553,8,Contribution towards Participation in National Karate Championship,Training To Promote Sports,Maharashtra,Wardha,0,0,Directly,2016-17,U17110MH1986PLC039177,PEE VEE TEXTILES LTD.
4554,9,Contribution towards Promoting Rural Sports,Training To Promote Sports,Maharashtra,Wardha,0,0,Other Implementing Agency,2016-17,U17110MH1986PLC039177,PEE VEE TEXTILES LTD.
